County Name,State FIPS,County Code,County FIPS,ZIP Code,File Date
Albany,36,1,36001,12143,7/25/07
Rensselaer,36,83,36083,12090,7/25/07
Monroe,36,55,36055,14609,7/25/07
Schoharie,36,95,36095,12160,7/25/07
Clinton,36,19,36019,12910,7/25/07
Albany,36,1,36001,12120,7/25/07
Westchester,36,119,36119,10572,7/25/07
New York,36,61,36061,10081,7/25/07
Saratoga,36,91,36091,12803,7/25/07
Erie,36,29,36029,14001,7/25/07
Steuben,36,101,36101,14823,7/25/07
New York,36,61,36061,10168,7/25/07
Orange,36,71,36071,10914,7/25/07
Albany,36,1,36001,12212,7/25/07
New York,36,61,36061,10175,7/25/07
Saratoga,36,91,36091,12866,7/25/07
Steuben,36,101,36101,14873,7/25/07
Putnam,36,79,36079,10560,7/25/07
New York,36,61,36061,10021,7/25/07
Erie,36,29,36029,14151,7/25/07
Nassau,36,59,36059,11021,7/25/07
Cayuga,36,11,36011,13073,7/25/07
Washington,36,115,36115,12821,7/25/07
Columbia,36,21,36021,12529,7/25/07
Queens,36,81,36081,11405,7/25/07
Albany,36,1,36001,12158,7/25/07
Oswego,36,75,36075,13483,7/25/07
Kings,36,47,36047,11201,7/25/07
Chautauqua,36,13,36013,14048,7/25/07
Onondaga,36,67,36067,13251,7/25/07
Queens,36,81,36081,11415,7/25/07
Clinton,36,19,36019,12903,7/25/07
Cayuga,36,11,36011,13080,7/25/07
Suffolk,36,103,36103,11973,7/25/07
Ulster,36,111,36111,12411,7/25/07
Fulton,36,35,36035,12070,7/25/07
Chenango,36,17,36017,13464,7/25/07
Essex,36,31,36031,12936,7/25/07
Broome,36,7,36007,13901,7/25/07
Monroe,36,55,36055,14482,7/25/07
Suffolk,36,103,36103,11764,7/25/07
Suffolk,36,103,36103,11743,7/25/07
Tompkins,36,109,36109,13102,7/25/07
St. Lawrence,36,89,36089,13678,7/25/07
Westchester,36,119,36119,10502,7/25/07
Kings,36,47,36047,11245,7/25/07
St. Lawrence,36,89,36089,12986,7/25/07
New York,36,61,36061,10167,7/25/07
Clinton,36,19,36019,12929,7/25/07
Queens,36,81,36081,11367,7/25/07
Jefferson,36,45,36045,13650,7/25/07
Seneca,36,99,36099,13065,7/25/07
Otsego,36,77,36077,13838,7/25/07
Queens,36,81,36081,11369,7/25/07
Sullivan,36,105,36105,12725,7/25/07
St. Lawrence,36,89,36089,13621,7/25/07
Kings,36,47,36047,11226,7/25/07
Livingston,36,51,36051,14423,7/25/07
New York,36,61,36061,10031,7/25/07
St. Lawrence,36,89,36089,13654,7/25/07
Onondaga,36,67,36067,13244,7/25/07
Oneida,36,65,36065,13425,7/25/07
Schuyler,36,97,36097,14870,7/25/07
Suffolk,36,103,36103,11934,7/25/07
Monroe,36,55,36055,14613,7/25/07
Queens,36,81,36081,11433,7/25/07
Clinton,36,19,36019,12920,7/25/07
St. Lawrence,36,89,36089,13649,7/25/07
Clinton,36,19,36019,12911,7/25/07
Albany,36,1,36001,12047,7/25/07
Ulster,36,111,36111,12542,7/25/07
Kings,36,47,36047,11693,7/25/07
Orange,36,71,36071,12566,7/25/07
Chemung,36,15,36015,14838,7/25/07
Washington,36,115,36115,12839,7/25/07
Greene,36,39,36039,12015,7/25/07
Sullivan,36,105,36105,12736,7/25/07
Erie,36,29,36029,14013,7/25/07
Oswego,36,75,36075,13103,7/25/07
Genesee,36,37,36037,14416,7/25/07
Albany,36,1,36001,12206,7/25/07
Wyoming,36,121,36121,14037,7/25/07
Herkimer,36,43,36043,13470,7/25/07
Niagara,36,63,36063,14095,7/25/07
Nassau,36,59,36059,11732,7/25/07
Chautauqua,36,13,36013,14712,7/25/07
Schenectady,36,93,36093,12053,7/25/07
Erie,36,29,36029,14086,7/25/07
Chautauqua,36,13,36013,14781,7/25/07
Otsego,36,77,36077,13750,7/25/07
Warren,36,113,36113,12801,7/25/07
Oswego,36,75,36075,13069,7/25/07
Niagara,36,63,36063,14092,7/25/07
New York,36,61,36061,10104,7/25/07
Steuben,36,101,36101,14819,7/25/07
Orange,36,71,36071,10949,7/25/07
Bronx,36,5,36005,10458,7/25/07
Nassau,36,59,36059,11793,7/25/07
Onondaga,36,67,36067,13158,7/25/07
Westchester,36,119,36119,10509,7/25/07
Queens,36,81,36081,11352,7/25/07
Franklin,36,33,36033,12983,7/25/07
Nassau,36,59,36059,11783,7/25/07
Ontario,36,69,36069,14534,7/25/07
Ulster,36,111,36111,12493,7/25/07
Genesee,36,37,36037,14557,7/25/07
Oneida,36,65,36065,13461,7/25/07
Essex,36,31,36031,12943,7/25/07
Delaware,36,25,36025,13838,7/25/07
Orange,36,71,36071,12551,7/25/07
New York,36,61,36061,10109,7/25/07
Onondaga,36,67,36067,13066,7/25/07
Erie,36,29,36029,14273,7/25/07
Putnam,36,79,36079,10579,7/25/07
Erie,36,29,36029,14241,7/25/07
New York,36,61,36061,10185,7/25/07
Chenango,36,17,36017,13485,7/25/07
Ontario,36,69,36069,14453,7/25/07
Albany,36,1,36001,12107,7/25/07
Allegany,36,3,36003,14806,7/25/07
Broome,36,7,36007,13903,7/25/07
Schoharie,36,95,36095,12043,7/25/07
Lewis,36,49,36049,13368,7/25/07
Suffolk,36,103,36103,11798,7/25/07
Queens,36,81,36081,11103,7/25/07
Sullivan,36,105,36105,12777,7/25/07
Chemung,36,15,36015,14902,7/25/07
Madison,36,53,36053,13134,7/25/07
Cayuga,36,11,36011,13026,7/25/07
Erie,36,29,36029,14110,7/25/07
Orange,36,71,36071,12550,7/25/07
Greene,36,39,36039,12468,7/25/07
New York,36,61,36061,11201,7/25/07
Delaware,36,25,36025,13842,7/25/07
Dutchess,36,27,36027,12501,7/25/07
Queens,36,81,36081,11378,7/25/07
Nassau,36,59,36059,11566,7/25/07
Suffolk,36,103,36103,11951,7/25/07
Erie,36,29,36029,14201,7/25/07
Ontario,36,69,36069,14537,7/25/07
Erie,36,29,36029,14134,7/25/07
Richmond,36,85,36085,10309,7/25/07
Steuben,36,101,36101,14870,7/25/07
Suffolk,36,103,36103,11702,7/25/07
Nassau,36,59,36059,11041,7/25/07
St. Lawrence,36,89,36089,13645,7/25/07
Columbia,36,21,36021,12172,7/25/07
Orange,36,71,36071,10915,7/25/07
Otsego,36,77,36077,12155,7/25/07
Saratoga,36,91,36091,12188,7/25/07
New York,36,61,36061,10161,7/25/07
Seneca,36,99,36099,14433,7/25/07
Montgomery,36,57,36057,13320,7/25/07
New York,36,61,36061,10199,7/25/07
Orange,36,71,36071,10979,7/25/07
Richmond,36,85,36085,10303,7/25/07
Rensselaer,36,83,36083,12040,7/25/07
Otsego,36,77,36077,12197,7/25/07
Tompkins,36,109,36109,14867,7/25/07
Broome,36,7,36007,13862,7/25/07
Ontario,36,69,36069,14544,7/25/07
Nassau,36,59,36059,11559,7/25/07
Wyoming,36,121,36121,14530,7/25/07
Ulster,36,111,36111,12449,7/25/07
Jefferson,36,45,36045,13685,7/25/07
Albany,36,1,36001,12231,7/25/07
Dutchess,36,27,36027,12585,7/25/07
Orange,36,71,36071,10975,7/25/07
Nassau,36,59,36059,11054,7/25/07
Sullivan,36,105,36105,12727,7/25/07
Steuben,36,101,36101,14812,7/25/07
Schoharie,36,95,36095,12149,7/25/07
Delaware,36,25,36025,13860,7/25/07
Greene,36,39,36039,12451,7/25/07
New York,36,61,36061,10005,7/25/07
Queens,36,81,36081,11419,7/25/07
Albany,36,1,36001,12220,7/25/07
New York,36,61,36061,10150,7/25/07
Cattaraugus,36,9,36009,14772,7/25/07
Cortland,36,23,36023,13056,7/25/07
Livingston,36,51,36051,14486,7/25/07
Dutchess,36,27,36027,12569,7/25/07
Seneca,36,99,36099,13146,7/25/07
Ulster,36,111,36111,12457,7/25/07
Suffolk,36,103,36103,11752,7/25/07
New York,36,61,36061,10102,7/25/07
Otsego,36,77,36077,13849,7/25/07
Broome,36,7,36007,13749,7/25/07
Cattaraugus,36,9,36009,14760,7/25/07
Broome,36,7,36007,13863,7/25/07
Kings,36,47,36047,11211,7/25/07
Chautauqua,36,13,36013,14722,7/25/07
Wayne,36,117,36117,13156,7/25/07
Jefferson,36,45,36045,13626,7/25/07
Albany,36,1,36001,12226,7/25/07
Greene,36,39,36039,12452,7/25/07
Oswego,36,75,36075,13114,7/25/07
Nassau,36,59,36059,11702,7/25/07
Monroe,36,55,36055,14416,7/25/07
Westchester,36,119,36119,10603,7/25/07
Washington,36,115,36115,12834,7/25/07
Seneca,36,99,36099,14847,7/25/07
Erie,36,29,36029,14051,7/25/07
Chenango,36,17,36017,13787,7/25/07
Washington,36,115,36115,12861,7/25/07
Montgomery,36,57,36057,12166,7/25/07
New York,36,61,36061,10269,7/25/07
Albany,36,1,36001,12237,7/25/07
Erie,36,29,36029,14269,7/25/07
Allegany,36,3,36003,14536,7/25/07
Niagara,36,63,36063,14008,7/25/07
Ulster,36,111,36111,12484,7/25/07
Tompkins,36,109,36109,13062,7/25/07
Suffolk,36,103,36103,11724,7/25/07
Sullivan,36,105,36105,12789,7/25/07
Albany,36,1,36001,12256,7/25/07
Jefferson,36,45,36045,13628,7/25/07
Kings,36,47,36047,11214,7/25/07
Herkimer,36,43,36043,13324,7/25/07
Westchester,36,119,36119,10577,7/25/07
Nassau,36,59,36059,11555,7/25/07
Sullivan,36,105,36105,12721,7/25/07
Erie,36,29,36029,14102,7/25/07
Wyoming,36,121,36121,14550,7/25/07
Nassau,36,59,36059,11552,7/25/07
Cortland,36,23,36023,13141,7/25/07
Westchester,36,119,36119,10573,7/25/07
Suffolk,36,103,36103,11747,7/25/07
Nassau,36,59,36059,11774,7/25/07
Ulster,36,111,36111,12464,7/25/07
Oswego,36,75,36075,13042,7/25/07
New York,36,61,36061,10178,7/25/07
Saratoga,36,91,36091,12086,7/25/07
Erie,36,29,36029,14112,7/25/07
Livingston,36,51,36051,14558,7/25/07
Nassau,36,59,36059,11563,7/25/07
New York,36,61,36061,10008,7/25/07
Sullivan,36,105,36105,12788,7/25/07
Sullivan,36,105,36105,12458,7/25/07
Sullivan,36,105,36105,12723,7/25/07
Tioga,36,107,36107,14859,7/25/07
Onondaga,36,67,36067,13208,7/25/07
Livingston,36,51,36051,14556,7/25/07
Genesee,36,37,36037,14125,7/25/07
St. Lawrence,36,89,36089,12973,7/25/07
New York,36,61,36061,10115,7/25/07
Washington,36,115,36115,12838,7/25/07
Cortland,36,23,36023,13863,7/25/07
Onondaga,36,67,36067,13138,7/25/07
Yates,36,123,36123,14418,7/25/07
Delaware,36,25,36025,12455,7/25/07
Suffolk,36,103,36103,11746,7/25/07
Sullivan,36,105,36105,12733,7/25/07
Genesee,36,37,36037,14056,7/25/07
Westchester,36,119,36119,10805,7/25/07
Wayne,36,117,36117,14555,7/25/07
Westchester,36,119,36119,10504,7/25/07
Suffolk,36,103,36103,11772,7/25/07
Nassau,36,59,36059,11501,7/25/07
Onondaga,36,67,36067,13030,7/25/07
New York,36,61,36061,10173,7/25/07
Suffolk,36,103,36103,11727,7/25/07
Albany,36,1,36001,12252,7/25/07
Wayne,36,117,36117,13146,7/25/07
Chautauqua,36,13,36013,14716,7/25/07
Ontario,36,69,36069,14456,7/25/07
Wyoming,36,121,36121,14030,7/25/07
Cayuga,36,11,36011,13156,7/25/07
Oneida,36,65,36065,13478,7/25/07
Greene,36,39,36039,12083,7/25/07
Herkimer,36,43,36043,13367,7/25/07
Albany,36,1,36001,12234,7/25/07
Nassau,36,59,36059,11550,7/25/07
Oneida,36,65,36065,13495,7/25/07
New York,36,61,36061,10002,7/25/07
Orange,36,71,36071,10941,7/25/07
Onondaga,36,67,36067,13020,7/25/07
Otsego,36,77,36077,13733,7/25/07
Franklin,36,33,36033,13655,7/25/07
St. Lawrence,36,89,36089,13695,7/25/07
Livingston,36,51,36051,14836,7/25/07
Genesee,36,37,36037,14021,7/25/07
Herkimer,36,43,36043,13407,7/25/07
Erie,36,29,36029,14043,7/25/07
Jefferson,36,45,36045,13622,7/25/07
Ulster,36,111,36111,12495,7/25/07
Montgomery,36,57,36057,13428,7/25/07
Albany,36,1,36001,12211,7/25/07
Oneida,36,65,36065,13504,7/25/07
Sullivan,36,105,36105,12750,7/25/07
Suffolk,36,103,36103,11779,7/25/07
Queens,36,81,36081,11001,7/25/07
Kings,36,47,36047,11229,7/25/07
Jefferson,36,45,36045,13665,7/25/07
Yates,36,123,36123,14544,7/25/07
Onondaga,36,67,36067,13082,7/25/07
Madison,36,53,36053,13346,7/25/07
Montgomery,36,57,36057,12066,7/25/07
Oneida,36,65,36065,13421,7/25/07
Oneida,36,65,36065,13435,7/25/07
Niagara,36,63,36063,14144,7/25/07
Niagara,36,63,36063,14174,7/25/07
Oneida,36,65,36065,13309,7/25/07
Steuben,36,101,36101,14810,7/25/07
Niagara,36,63,36063,14305,7/25/07
Oneida,36,65,36065,13362,7/25/07
Oneida,36,65,36065,13157,7/25/07
Niagara,36,63,36063,14094,7/25/07
Erie,36,29,36029,14225,7/25/07
Monroe,36,55,36055,14652,7/25/07
Niagara,36,63,36063,14172,7/25/07
Columbia,36,21,36021,12168,7/25/07
Essex,36,31,36031,12857,7/25/07
Washington,36,115,36115,12854,7/25/07
Columbia,36,21,36021,12156,7/25/07
Niagara,36,63,36063,14001,7/25/07
Washington,36,115,36115,12154,7/25/07
Oneida,36,65,36065,13352,7/25/07
Monroe,36,55,36055,14649,7/25/07
Niagara,36,63,36063,14303,7/25/07
Monroe,36,55,36055,14653,7/25/07
Warren,36,113,36113,12870,7/25/07
Steuben,36,101,36101,14840,7/25/07
Monroe,36,55,36055,14694,7/25/07
Washington,36,115,36115,12865,7/25/07
Monroe,36,55,36055,14604,7/25/07
New York,36,61,36061,10285,7/25/07
Oswego,36,75,36075,13316,7/25/07
Nassau,36,59,36059,11597,7/25/07
Niagara,36,63,36063,14067,7/25/07
Queens,36,81,36081,11435,7/25/07
Oneida,36,65,36065,13441,7/25/07
Oneida,36,65,36065,13316,7/25/07
Monroe,36,55,36055,14643,7/25/07
Columbia,36,21,36021,12123,7/25/07
Orange,36,71,36071,10926,7/25/07
Erie,36,29,36029,14216,7/25/07
Delaware,36,25,36025,12474,7/25/07
Nassau,36,59,36059,11773,7/25/07
Oneida,36,65,36065,13301,7/25/07
Monroe,36,55,36055,14622,7/25/07
Monroe,36,55,36055,14624,7/25/07
Queens,36,81,36081,11423,7/25/07
Nassau,36,59,36059,11579,7/25/07
Washington,36,115,36115,12873,7/25/07
Delaware,36,25,36025,12093,7/25/07
Herkimer,36,43,36043,13413,7/25/07
New York,36,61,36061,10111,7/25/07
Nassau,36,59,36059,11507,7/25/07
Erie,36,29,36029,14217,7/25/07
Otsego,36,77,36077,13361,7/25/07
Steuben,36,101,36101,14897,7/25/07
Herkimer,36,43,36043,13491,7/25/07
New York,36,61,36061,10113,7/25/07
Essex,36,31,36031,12855,7/25/07
Orange,36,71,36071,10924,7/25/07
Delaware,36,25,36025,13731,7/25/07
Niagara,36,63,36063,14126,7/25/07
Clinton,36,19,36019,12933,7/25/07
Monroe,36,55,36055,14683,7/25/07
Montgomery,36,57,36057,12010,7/25/07
Essex,36,31,36031,12983,7/25/07
Suffolk,36,103,36103,11970,7/25/07
Oneida,36,65,36065,13303,7/25/07
Nassau,36,59,36059,11736,7/25/07
Suffolk,36,103,36103,11942,7/25/07
Broome,36,7,36007,13833,7/25/07
Broome,36,7,36007,13826,7/25/07
Erie,36,29,36029,14218,7/25/07
New York,36,61,36061,10103,7/25/07
New York,36,61,36061,10107,7/25/07
Albany,36,1,36001,12077,7/25/07
Genesee,36,37,36037,14103,7/25/07
Suffolk,36,103,36103,11940,7/25/07
Warren,36,113,36113,12885,7/25/07
Essex,36,31,36031,12913,7/25/07
Clinton,36,19,36019,12997,7/25/07
Broome,36,7,36007,13730,7/25/07
Onondaga,36,67,36067,13235,7/25/07
Delaware,36,25,36025,13788,7/25/07
Greene,36,39,36039,12058,7/25/07
Nassau,36,59,36059,11765,7/25/07
Nassau,36,59,36059,11701,7/25/07
Oneida,36,65,36065,13403,7/25/07
Steuben,36,101,36101,14820,7/25/07
Wayne,36,117,36117,14432,7/25/07
Albany,36,1,36001,12161,7/25/07
Sullivan,36,105,36105,12787,7/25/07
Bronx,36,5,36005,10550,7/25/07
Oswego,36,75,36075,13426,7/25/07
Otsego,36,77,36077,13807,7/25/07
Nassau,36,59,36059,11554,7/25/07
Essex,36,31,36031,12998,7/25/07
Franklin,36,33,36033,12914,7/25/07
Ontario,36,69,36069,14504,7/25/07
Erie,36,29,36029,14267,7/25/07
Steuben,36,101,36101,14830,7/25/07
Erie,36,29,36029,14219,7/25/07
Onondaga,36,67,36067,13225,7/25/07
Monroe,36,55,36055,14614,7/25/07
Kings,36,47,36047,11256,7/25/07
Putnam,36,79,36079,12563,7/25/07
Lewis,36,49,36049,13327,7/25/07
Oswego,36,75,36075,13493,7/25/07
Cattaraugus,36,9,36009,14778,7/25/07
Oswego,36,75,36075,13437,7/25/07
Broome,36,7,36007,13803,7/25/07
Albany,36,1,36001,12183,7/25/07
Erie,36,29,36029,14222,7/25/07
Suffolk,36,103,36103,11937,7/25/07
Columbia,36,21,36021,12546,7/25/07
Oswego,36,75,36075,13142,7/25/07
Lewis,36,49,36049,13471,7/25/07
Albany,36,1,36001,12122,7/25/07
Steuben,36,101,36101,14827,7/25/07
Queens,36,81,36081,11420,7/25/07
Washington,36,115,36115,12849,7/25/07
Warren,36,113,36113,12886,7/25/07
Wayne,36,117,36117,14449,7/25/07
Essex,36,31,36031,12950,7/25/07
New York,36,61,36061,10037,7/25/07
Franklin,36,33,36033,12915,7/25/07
Steuben,36,101,36101,14874,7/25/07
Franklin,36,33,36033,12917,7/25/07
Columbia,36,21,36021,12050,7/25/07
Nassau,36,59,36059,11590,7/25/07
Clinton,36,19,36019,12959,7/25/07
Essex,36,31,36031,12883,7/25/07
Delaware,36,25,36025,12760,7/25/07
Washington,36,115,36115,12028,7/25/07
Yates,36,123,36123,14837,7/25/07
Erie,36,29,36029,14227,7/25/07
Cayuga,36,11,36011,13045,7/25/07
Schenectady,36,93,36093,12066,7/25/07
Monroe,36,55,36055,14430,7/25/07
Kings,36,47,36047,11247,7/25/07
Oneida,36,65,36065,13032,7/25/07
Westchester,36,119,36119,10571,7/25/07
Delaware,36,25,36025,12468,7/25/07
Ulster,36,111,36111,12440,7/25/07
Niagara,36,63,36063,14304,7/25/07
Erie,36,29,36029,14231,7/25/07
Orange,36,71,36071,10974,7/25/07
Suffolk,36,103,36103,11967,7/25/07
Nassau,36,59,36059,11572,7/25/07
Monroe,36,55,36055,14638,7/25/07
Ulster,36,111,36111,12568,7/25/07
New York,36,61,36061,10292,7/25/07
Yates,36,123,36123,14842,7/25/07
Niagara,36,63,36063,14012,7/25/07
Yates,36,123,36123,14415,7/25/07
Albany,36,1,36001,12041,7/25/07
Suffolk,36,103,36103,11760,7/25/07
Queens,36,81,36081,11357,7/25/07
Westchester,36,119,36119,10701,7/25/07
Queens,36,81,36081,11365,7/25/07
Westchester,36,119,36119,10567,7/25/07
Cattaraugus,36,9,36009,14751,7/25/07
Saratoga,36,91,36091,12871,7/25/07
Herkimer,36,43,36043,13350,7/25/07
New York,36,61,36061,10075,7/25/07
Queens,36,81,36081,11428,7/25/07
Saratoga,36,91,36091,12020,7/25/07
Ulster,36,111,36111,12417,7/25/07
Rensselaer,36,83,36083,12138,7/25/07
Ontario,36,69,36069,14547,7/25/07
Washington,36,115,36115,12883,7/25/07
Orange,36,71,36071,12785,7/25/07
Westchester,36,119,36119,10562,7/25/07
Washington,36,115,36115,12809,7/25/07
Albany,36,1,36001,12157,7/25/07
Dutchess,36,27,36027,12564,7/25/07
Saratoga,36,91,36091,12027,7/25/07
Albany,36,1,36001,12147,7/25/07
Hamilton,36,41,36041,13331,7/25/07
Oswego,36,75,36075,13093,7/25/07
Niagara,36,63,36063,14032,7/25/07
Washington,36,115,36115,12832,7/25/07
Onondaga,36,67,36067,13031,7/25/07
Suffolk,36,103,36103,11965,7/25/07
Otsego,36,77,36077,13439,7/25/07
Cayuga,36,11,36011,13140,7/25/07
Otsego,36,77,36077,13411,7/25/07
Orange,36,71,36071,10985,7/25/07
Oswego,36,75,36075,13028,7/25/07
Erie,36,29,36029,14025,7/25/07
Westchester,36,119,36119,10580,7/25/07
Delaware,36,25,36025,13774,7/25/07
Queens,36,81,36081,11451,7/25/07
New York,36,61,36061,10101,7/25/07
Oneida,36,65,36065,13455,7/25/07
Steuben,36,101,36101,14885,7/25/07
Nassau,36,59,36059,11530,7/25/07
Kings,36,47,36047,11242,7/25/07
Greene,36,39,36039,12192,7/25/07
Ontario,36,69,36069,14466,7/25/07
Orange,36,71,36071,10997,7/25/07
Franklin,36,33,36033,12966,7/25/07
Cayuga,36,11,36011,13117,7/25/07
Erie,36,29,36029,14270,7/25/07
Wayne,36,117,36117,14589,7/25/07
Herkimer,36,43,36043,13475,7/25/07
Wyoming,36,121,36121,14427,7/25/07
Broome,36,7,36007,13737,7/25/07
New York,36,61,36061,10162,7/25/07
New York,36,61,36061,10117,7/25/07
Delaware,36,25,36025,13847,7/25/07
New York,36,61,36061,10131,7/25/07
Dutchess,36,27,36027,12514,7/25/07
New York,36,61,36061,10159,7/25/07
Ulster,36,111,36111,12528,7/25/07
New York,36,61,36061,10120,7/25/07
Hamilton,36,41,36041,12032,7/25/07